"scene_id","sensor","collection","tile_id","year","yday","date","scene_dir"
"HLS.L30.T15TUM.2016012T165842.v2.0","L30","HLSL30.v2.0","T15TUM",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TUN.2016010T171039.v2.0","L30","HLSL30.v2.0","T15TUN",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TVK.2016012T165906.v2.0","L30","HLSL30.v2.0","T15TVK",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TVL.2016012T165842.v2.0","L30","HLSL30.v2.0","T15TVL",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TVM.2016012T165818.v2.0","L30","HLSL30.v2.0","T15TVM",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TVN.2016010T171039.v2.0","L30","HLSL30.v2.0","T15TVN",2016,10,2016-01-10,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15TVN.2016012T165818.v2.0","L30","HLSL30.v2.0","T15TVN",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TPQ.2016002T174112.v2.0","S30","HLSS30.v2.0","T14TPQ",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TPQ.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TPQ",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TPR.2016002T174112.v2.0","S30","HLSS30.v2.0","T14TPR",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TPR.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TPR",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TPS.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TPS",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TPT.2016012T173702.v2.0","S30","HLSS30.v2.0","T14TPT",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T14TQR.2016016T171642.v2.0","S30","HLSS30.v2.0","T14TQR",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.S30.T15TUL.2016016T171642.v2.0","S30","HLSS30.v2.0","T15TUL",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_02_03"
"HLS.L30.T15SWA.2016014T164844.v2.0","L30","HLSL30.v2.0","T15SWA",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SWB.2016014T164844.v2.0","L30","HLSL30.v2.0","T15SWB",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SWC.2016005T165430.v2.0","L30","HLSL30.v2.0","T15SWC",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SWC.2016014T164820.v2.0","L30","HLSL30.v2.0","T15SWC",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SWD.2016005T165406.v2.0","L30","HLSL30.v2.0","T15SWD",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SWD.2016014T164756.v2.0","L30","HLSL30.v2.0","T15SWD",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXA.2016014T164844.v2.0","L30","HLSL30.v2.0","T15SXA",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXA.2016016T163622.v2.0","L30","HLSL30.v2.0","T15SXA",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXB.2016014T164844.v2.0","L30","HLSL30.v2.0","T15SXB",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXB.2016016T163622.v2.0","L30","HLSL30.v2.0","T15SXB",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXC.2016014T164820.v2.0","L30","HLSL30.v2.0","T15SXC",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXC.2016016T163622.v2.0","L30","HLSL30.v2.0","T15SXC",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SXD.2016014T164756.v2.0","L30","HLSL30.v2.0","T15SXD",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15SYB.2016016T163622.v2.0","L30","HLSL30.v2.0","T15SYB",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15TVE.2016014T164756.v2.0","L30","HLSL30.v2.0","T15TVE",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15TXE.2016014T164756.v2.0","L30","HLSL30.v2.0","T15TXE",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T16SDF.2016002T162401.v2.0","L30","HLSL30.v2.0","T16SDF",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T16SDF.2016018T162401.v2.0","L30","HLSL30.v2.0","T16SDF",2016,18,2016-01-18,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T16SDG.2016002T162401.v2.0","L30","HLSL30.v2.0","T16SDG",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T16SDG.2016018T162401.v2.0","L30","HLSL30.v2.0","T16SDG",2016,18,2016-01-18,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SVD.2016020T165622.v2.0","S30","HLSS30.v2.0","T15SVD",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SWA.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SWA",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SWB.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SWB",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SWC.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SWC",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SWD.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SWD",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SXD.2016003T170712.v2.0","S30","HLSS30.v2.0","T15SXD",2016,3,2016-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15SYD.2016020T165622.v2.0","S30","HLSS30.v2.0","T15SYD",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T15TYE.2016020T165622.v2.0","S30","HLSS30.v2.0","T15TYE",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T16SBJ.2016020T165622.v2.0","S30","HLSS30.v2.0","T16SBJ",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T16SDJ.2016007T164702.v2.0","S30","HLSS30.v2.0","T16SDJ",2016,7,2016-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.S30.T16TCK.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TCK",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_01"
"HLS.L30.T15TWF.2016014T164732.v2.0","L30","HLSL30.v2.0","T15TWF",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TWG.2016014T164732.v2.0","L30","HLSL30.v2.0","T15TWG",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TWH.2016012T165929.v2.0","L30","HLSL30.v2.0","T15TWH",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TWH.2016014T164708.v2.0","L30","HLSL30.v2.0","T15TWH",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TWJ.2016005T165318.v2.0","L30","HLSL30.v2.0","T15TWJ",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TWJ.2016012T165906.v2.0","L30","HLSL30.v2.0","T15TWJ",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TXF.2016014T164732.v2.0","L30","HLSL30.v2.0","T15TXF",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TXG.2016014T164708.v2.0","L30","HLSL30.v2.0","T15TXG",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TXH.2016005T165318.v2.0","L30","HLSL30.v2.0","T15TXH",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TXH.2016014T164708.v2.0","L30","HLSL30.v2.0","T15TXH",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TXJ.2016005T165318.v2.0","L30","HLSL30.v2.0","T15TXJ",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TYH.2016014T164708.v2.0","L30","HLSL30.v2.0","T15TYH",2016,14,2016-01-14,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TYH.2016016T163510.v2.0","L30","HLSL30.v2.0","T15TYH",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T16TCP.2016016T163447.v2.0","L30","HLSL30.v2.0","T16TCP",2016,16,2016-01-16,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T15TXF.2016020T165622.v2.0","S30","HLSS30.v2.0","T15TXF",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T15TYF.2016020T165622.v2.0","S30","HLSS30.v2.0","T15TYF",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T15TYH.2016020T165622.v2.0","S30","HLSS30.v2.0","T15TYH",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T16TBK.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TBK",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T16TBL.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TBL",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T16TCL.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TCL",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.S30.T16TDP.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TDP",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_02"
"HLS.L30.T15TVL.2016005T165231.v2.0","L30","HLSL30.v2.0","T15TVL",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TWK.2016012T165842.v2.0","L30","HLSL30.v2.0","T15TWK",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TWL.2016005T165231.v2.0","L30","HLSL30.v2.0","T15TWL",2016,5,2016-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TWL.2016012T165842.v2.0","L30","HLSL30.v2.0","T15TWL",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TWM.2016012T165818.v2.0","L30","HLSL30.v2.0","T15TWM",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TWN.2016012T165818.v2.0","L30","HLSL30.v2.0","T15TWN",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TXM.2016012T165818.v2.0","L30","HLSL30.v2.0","T15TXM",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TXN.2016012T165818.v2.0","L30","HLSL30.v2.0","T15TXN",2016,12,2016-01-12,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T15TYK.2016023T164033.v2.0","L30","HLSL30.v2.0","T15TYK",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16TCQ.2016023T164033.v2.0","L30","HLSL30.v2.0","T16TCQ",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16TCR.2016023T164010.v2.0","L30","HLSL30.v2.0","T16TCR",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16TCS.2016023T163946.v2.0","L30","HLSL30.v2.0","T16TCS",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16TDQ.2016023T164010.v2.0","L30","HLSL30.v2.0","T16TDQ",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16TDR.2016023T164010.v2.0","L30","HLSL30.v2.0","T16TDR",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16TDS.2016023T163946.v2.0","L30","HLSL30.v2.0","T16TDS",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.S30.T16TCQ.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TCQ",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.S30.T16TDQ.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TDQ",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.S30.T16TDR.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TDR",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.S30.T16TDS.2016020T165622.v2.0","S30","HLSS30.v2.0","T16TDS",2016,20,2016-01-20,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_03_03"
"HLS.L30.T16SDH.2016002T162337.v2.0","L30","HLSL30.v2.0","T16SDH",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SDJ.2016002T162313.v2.0","L30","HLSL30.v2.0","T16SDJ",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SEF.2016002T162401.v2.0","L30","HLSL30.v2.0","T16SEF",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SEF.2016011T161749.v2.0","L30","HLSL30.v2.0","T16SEF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SEG.2016002T162401.v2.0","L30","HLSL30.v2.0","T16SEG",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SEG.2016011T161749.v2.0","L30","HLSL30.v2.0","T16SEG",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SEH.2016002T162337.v2.0","L30","HLSL30.v2.0","T16SEH",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SEJ.2016002T162313.v2.0","L30","HLSL30.v2.0","T16SEJ",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SFF.2016002T162401.v2.0","L30","HLSL30.v2.0","T16SFF",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SFF.2016011T161749.v2.0","L30","HLSL30.v2.0","T16SFF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SFG.2016002T162401.v2.0","L30","HLSL30.v2.0","T16SFG",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SFG.2016011T161749.v2.0","L30","HLSL30.v2.0","T16SFG",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SFH.2016002T162337.v2.0","L30","HLSL30.v2.0","T16SFH",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SFJ.2016002T162313.v2.0","L30","HLSL30.v2.0","T16SFJ",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SGF.2016011T161749.v2.0","L30","HLSL30.v2.0","T16SGF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16SGG.2016011T161749.v2.0","L30","HLSL30.v2.0","T16SGG",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16TDK.2016002T162313.v2.0","L30","HLSL30.v2.0","T16TDK",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16TEK.2016002T162313.v2.0","L30","HLSL30.v2.0","T16TEK",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16TGK.2016018T162313.v2.0","L30","HLSL30.v2.0","T16TGK",2016,18,2016-01-18,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SKA.2016011T161749.v2.0","L30","HLSL30.v2.0","T17SKA",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SKA.2016013T160528.v2.0","L30","HLSL30.v2.0","T17SKA",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SKB.2016011T161749.v2.0","L30","HLSL30.v2.0","T17SKB",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SKB.2016013T160528.v2.0","L30","HLSL30.v2.0","T17SKB",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SLA.2016013T160528.v2.0","L30","HLSL30.v2.0","T17SLA",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SLB.2016013T160528.v2.0","L30","HLSL30.v2.0","T17SLB",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SLC.2016013T160504.v2.0","L30","HLSL30.v2.0","T17SLC",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SMA.2016013T160528.v2.0","L30","HLSL30.v2.0","T17SMA",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17SMC.2016013T160504.v2.0","L30","HLSL30.v2.0","T17SMC",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T17TME.2016013T160440.v2.0","L30","HLSL30.v2.0","T17TME",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SEF.2016011T162642.v2.0","S30","HLSS30.v2.0","T16SEF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SEG.2016011T162642.v2.0","S30","HLSS30.v2.0","T16SEG",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SEJ.2016007T164702.v2.0","S30","HLSS30.v2.0","T16SEJ",2016,7,2016-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SFF.2016011T162642.v2.0","S30","HLSS30.v2.0","T16SFF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SFG.2016011T162642.v2.0","S30","HLSS30.v2.0","T16SFG",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SGF.2016011T162642.v2.0","S30","HLSS30.v2.0","T16SGF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16SGG.2016011T162642.v2.0","S30","HLSS30.v2.0","T16SGG",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T16TEK.2016007T164702.v2.0","S30","HLSS30.v2.0","T16TEK",2016,7,2016-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SKA.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SKA",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SKB.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SKB",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SLA.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SLA",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SLB.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SLB",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SLC.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SLC",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SLD.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SLD",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SMC.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SMC",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.S30.T17SMD.2016011T162642.v2.0","S30","HLSS30.v2.0","T17SMD",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_01"
"HLS.L30.T16TEL.2016002T162249.v2.0","L30","HLSL30.v2.0","T16TEL",2016,2,2016-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T16TFL.2016011T161637.v2.0","L30","HLSL30.v2.0","T16TFL",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T16TGL.2016011T161637.v2.0","L30","HLSL30.v2.0","T16TGL",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T17TKF.2016011T161637.v2.0","L30","HLSL30.v2.0","T17TKF",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T17TLF.2016013T160440.v2.0","L30","HLSL30.v2.0","T17TLF",2016,13,2016-01-13,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T17TLJ.2016018T162201.v2.0","L30","HLSL30.v2.0","T17TLJ",2016,18,2016-01-18,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T17TMH.2016004T161003.v2.0","L30","HLSL30.v2.0","T17TMH",2016,4,2016-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T17TMJ.2016004T160939.v2.0","L30","HLSL30.v2.0","T17TMJ",2016,4,2016-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_02"
"HLS.L30.T16TES.2016023T163946.v2.0","L30","HLSL30.v2.0","T16TES",2016,23,2016-01-23,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_03"
"HLS.L30.T16TGQ.2016011T161550.v2.0","L30","HLSL30.v2.0","T16TGQ",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_03"
"HLS.L30.T16TGT.2016011T161502.v2.0","L30","HLSL30.v2.0","T16TGT",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_03"
"HLS.L30.T17TLN.2016011T161502.v2.0","L30","HLSL30.v2.0","T17TLN",2016,11,2016-01-11,"U:/datasets/ndvi_monitor/raw_hls_data/year_2016/midwest_04_03"
